"","year","religion_importance","happiness","gender","age","religion","financial_satisfaction","living_standard","trust_people","trust_family","trust_foreigners"
"2616",2020,3,1,2,50,0,5,2,1,1,2
"2617",2020,2,2,2,20,3,9,1,1,1,2
"2618",2020,4,3,2,34,0,4,2,2,2,2
"2619",2020,1,1,1,31,0,5,1,1,1,1
"2620",2020,2,2,2,25,9,4,3,2,2,2
"2621",2020,4,2,1,28,0,6,3,1,1,2
"2622",2020,4,2,2,89,0,8,1,1,1,1
"2623",2020,4,3,2,53,0,4,3,2,2,2
"2624",2020,4,2,2,41,1,6,1,1,1,2
"2625",2020,3,1,2,45,0,7,2,1,2,2
"2626",2020,3,1,1,84,0,9,3,1,1,2
"2627",2020,4,1,2,42,0,9,3,1,1,2
"2628",2020,2,2,1,54,1,7,3,2,2,3
"2629",2020,2,2,2,54,0,5,1,2,1,3
"2630",2020,3,2,2,36,0,9,3,2,2,2
"2631",2020,4,2,1,34,1,7,1,2,1,4
"2632",2020,1,2,1,67,2,7,3,2,1,3
"2633",2020,2,2,2,68,2,7,1,1,1,2
"2634",2020,3,2,1,45,0,3,2,2,1,1
"2635",2020,4,1,2,35,0,8,1,1,1,2
"2636",2020,4,2,2,29,0,7,2,1,1,2
"2637",2020,2,3,2,35,0,3,1,2,3,3
"2638",2020,4,3,1,51,0,3,2,2,1,3
"2639",2020,4,2,1,43,0,7,2,2,1,2
"2640",2020,2,2,2,71,1,5,1,2,2,3
"2641",2020,1,2,2,47,9,8,1,1,1,2
"2642",2020,4,2,1,33,0,4,3,1,2,3
"2643",2020,1,3,1,70,2,1,2,2,3,1
"2644",2020,2,2,1,22,1,7,3,1,1,2
"2645",2020,3,1,2,37,0,7,3,1,1,2
"2646",2020,4,2,2,53,1,9,2,2,1,2
"2647",2020,4,2,1,63,0,9,3,1,1,2
"2648",2020,3,2,1,22,0,5,1,2,2,2
"2649",2020,2,2,1,28,0,6,1,1,1,2
"2650",2020,2,1,1,49,2,7,1,1,2,2
"2651",2020,4,2,1,79,0,8,3,2,1,2
"2652",2020,4,2,2,31,0,4,3,2,1,2
"2653",2020,2,2,2,55,1,6,2,2,2,2
"2654",2020,4,2,2,53,0,4,2,2,3,2
"2655",2020,4,2,1,74,1,9,1,1,2,2
"2656",2020,3,2,2,37,0,8,1,1,1,1
"2657",2020,2,2,1,52,5,3,3,2,2,2
"2658",2020,3,1,1,26,0,6,1,1,2,2
"2659",2020,4,2,1,51,0,6,1,1,2,2
"2660",2020,4,1,2,55,0,8,3,1,1,2
"2661",2020,3,2,1,24,0,7,1,1,2,2
"2662",2020,2,1,2,31,9,8,1,1,1,2
"2663",2020,2,2,1,41,1,8,1,2,2,3
"2664",2020,4,3,1,46,0,4,3,2,4,2
"2665",2020,3,2,1,70,0,5,1,1,1,2
"2666",2020,1,4,2,32,3,8,2,2,4,4
"2667",2020,3,2,1,44,0,6,1,1,1,2
"2668",2020,2,2,2,22,1,9,1,2,1,2
"2669",2020,1,1,2,68,2,10,1,1,1,2
"2670",2020,1,2,1,24,2,5,1,2,1,1
"2671",2020,4,3,1,44,0,2,1,2,2,4
"2672",2020,3,2,1,45,0,7,2,1,1,2
"2673",2020,4,2,2,31,0,6,2,1,1,1
"2674",2020,3,2,2,26,1,6,3,2,1,2
"2675",2020,3,3,2,70,9,6,1,1,1,2
"2676",2020,4,2,1,53,7,1,2,2,2,2
"2677",2020,2,1,1,31,1,10,1,1,1,2
"2678",2020,2,2,1,66,2,5,1,2,1,1
"2679",2020,3,2,2,54,0,8,1,2,1,3
"2680",2020,4,2,1,66,1,7,1,2,1,2
"2681",2020,4,2,1,72,0,6,3,2,2,2
"2682",2020,4,2,1,54,0,5,3,1,1,1
"2683",2020,2,3,1,37,1,2,2,2,2,3
"2684",2020,4,2,2,42,0,5,1,2,2,2
"2685",2020,2,2,1,68,2,9,1,1,1,1
"2686",2020,4,2,2,58,1,8,3,1,1,1
"2687",2020,4,2,1,62,1,8,1,1,1,2
"2688",2020,4,2,1,29,0,7,1,1,1,2
"2689",2020,1,1,2,72,4,9,2,1,2,2
"2690",2020,4,2,2,60,0,9,1,1,1,2
"2691",2020,4,1,2,30,0,7,1,1,1,2
"2692",2020,4,2,2,21,0,7,3,2,2,2
"2693",2020,2,2,1,21,0,8,1,2,1,2
"2694",2020,1,2,1,62,2,8,3,2,1,2
"2695",2020,3,2,2,19,1,6,1,2,2,2
"2696",2020,4,2,1,42,0,7,3,1,1,2
"2697",2020,4,2,2,31,1,7,3,1,1,3
"2698",2020,4,2,2,42,0,5,3,1,1,2
"2699",2020,3,2,2,61,2,5,3,1,1,2
"2700",2020,1,2,2,72,8,4,1,1,1,2
"2701",2020,4,3,1,28,7,10,1,2,2,2
"2702",2020,4,3,2,36,0,4,2,2,2,1
"2703",2020,4,2,1,38,0,6,2,1,1,2
"2704",2020,2,1,1,82,4,9,1,2,1,1
"2705",2020,4,2,1,32,1,3,2,1,1,2
"2706",2020,4,2,2,29,0,4,2,2,1,3
"2707",2020,3,2,2,41,1,4,2,2,2,2
"2708",2020,3,2,2,19,2,7,3,2,2,2
"2709",2020,1,1,1,55,1,8,3,2,1,2
"2710",2020,4,1,2,46,1,9,1,2,2,3
"2711",2020,2,2,2,34,6,6,1,2,1,2
"2712",2020,2,2,1,48,2,7,1,1,1,2
"2713",2020,4,2,1,56,0,7,2,1,2,2
"2714",2020,4,2,2,65,0,7,3,2,1,2
"2715",2020,1,2,1,39,1,6,1,1,3,2
"2716",2020,1,2,1,59,8,6,3,2,1,3
"2717",2020,2,2,1,55,1,3,2,1,1,1
"2718",2020,4,2,2,31,0,5,3,1,1,1
"2719",2020,1,2,2,54,1,8,3,2,1,3
"2720",2020,3,2,2,67,1,9,1,1,1,2
"2721",2020,4,2,2,18,0,6,1,1,1,2
"2722",2020,3,2,1,60,1,8,1,1,2,2
"2723",2020,4,1,1,51,0,8,1,2,1,2
"2724",2020,4,2,2,32,0,7,1,1,1,2
"2725",2020,4,2,2,51,0,8,3,1,1,2
"2726",2020,4,3,2,70,1,10,1,1,1,3
"2727",2020,1,2,2,70,9,3,3,2,2,2
"2728",2020,3,2,1,37,1,6,3,2,1,2
"2729",2020,2,3,2,64,2,2,2,2,2,2
"2730",2020,4,3,2,54,0,3,3,2,1,3
"2731",2020,2,1,2,32,1,9,1,1,1,2
"2732",2020,2,2,1,70,6,6,1,1,1,2
"2733",2020,3,2,2,78,0,7,1,1,1,2
"2734",2020,3,2,2,73,2,8,1,2,2,2
"2735",2020,4,2,1,38,0,1,3,2,2,4
"2736",2020,1,2,2,26,2,4,3,2,1,2
"2737",2020,1,2,2,40,1,9,1,2,1,3
"2738",2020,3,2,1,33,0,7,1,1,2,3
"2739",2020,4,1,2,23,0,8,1,1,1,2
"2740",2020,3,1,2,34,0,9,3,2,1,2
"2741",2020,3,3,1,68,0,1,2,2,1,2
"2742",2020,3,2,2,63,2,5,1,2,1,1
"2743",2020,4,2,2,31,0,5,1,1,1,3
"2744",2020,1,2,2,81,2,10,1,2,1,2
"2745",2020,1,2,2,39,1,6,2,1,2,1
"2746",2020,3,2,2,22,0,5,1,1,3,2
"2747",2020,4,1,2,50,2,10,1,2,1,1
"2748",2020,2,1,2,20,2,4,2,1,1,4
"2749",2020,3,2,1,51,1,8,1,1,1,2
"2750",2020,1,2,1,56,2,6,1,1,1,2
"2751",2020,2,2,1,42,2,7,1,1,3,1
"2752",2020,1,3,2,19,8,5,1,2,2,2
"2753",2020,1,2,2,66,0,5,1,2,1,2
"2754",2020,1,1,1,82,2,9,1,1,1,1
"2755",2020,1,1,2,20,1,10,2,2,2,2
"2756",2020,4,2,2,29,1,10,1,2,1,2
"2757",2020,4,2,2,79,0,9,1,1,1,2
"2758",2020,4,3,2,30,0,5,2,2,1,2
"2759",2020,2,2,2,44,1,1,2,2,1,2
"2760",2020,1,2,1,33,0,7,2,1,1,2
"2761",2020,3,2,1,21,7,6,1,1,2,3
"2762",2020,1,1,1,33,1,10,1,1,1,2
"2763",2020,4,1,1,31,1,7,1,1,1,2
"2764",2020,2,2,2,57,8,6,2,1,1,1
"2765",2020,2,2,1,65,1,6,1,2,2,3
"2766",2020,4,2,1,61,1,7,2,1,2,3
"2767",2020,3,2,1,28,0,6,3,2,2,2
"2768",2020,4,2,1,22,0,5,3,1,2,2
"2769",2020,3,2,2,39,0,7,1,1,1,2
"2770",2020,4,2,2,50,1,9,1,1,1,2
"2771",2020,3,1,2,66,2,10,1,1,2,2
"2772",2020,3,1,2,41,1,7,3,2,1,3
"2773",2020,1,1,2,36,8,9,1,1,1,2
"2774",2020,4,2,1,52,0,7,3,1,2,2
"2775",2020,4,2,2,39,0,6,1,2,2,2
"2776",2020,4,1,1,64,0,9,3,1,1,2
"2777",2020,3,2,2,70,2,8,1,1,1,2
"2778",2020,4,3,1,56,1,4,1,1,2,2
"2779",2020,3,2,1,71,1,9,1,2,1,2
"2780",2020,1,2,1,53,2,5,1,1,1,2
"2781",2020,4,1,1,73,0,9,1,1,2,2
"2782",2020,4,2,2,54,0,7,1,1,1,2
"2783",2020,4,2,1,73,1,9,1,2,1,3
"2784",2020,3,2,1,73,0,10,1,1,1,1
"2785",2020,3,2,1,31,1,6,3,2,1,3
"2786",2020,3,2,1,49,1,7,3,2,1,2
"2787",2020,4,1,2,80,1,9,1,1,1,2
"2788",2020,4,2,2,44,1,8,1,1,1,2
"2789",2020,3,2,2,40,0,10,1,1,1,2
"2790",2020,2,1,1,34,3,10,1,1,1,1
"2791",2020,4,2,2,22,0,7,1,2,2,2
"2792",2020,2,2,2,41,4,8,3,1,2,2
"2793",2020,4,2,2,34,0,8,1,1,2,2
"2794",2020,4,1,1,26,0,9,1,1,1,1
"2795",2020,2,2,1,57,2,6,3,2,2,2
"2796",2020,4,2,1,39,0,4,1,2,1,2
"2797",2020,3,2,2,38,1,7,1,1,2,2
"2798",2020,2,2,2,67,1,8,3,1,1,2
"2799",2020,3,2,1,60,2,7,1,2,2,2
"2800",2020,3,3,1,67,1,5,3,2,2,2
"2801",2020,4,3,2,54,1,4,3,1,1,2
"2802",2020,1,2,2,35,2,6,2,2,2,3
"2803",2020,4,2,1,58,0,8,1,1,2,2
"2804",2020,4,2,2,44,0,8,3,2,1,3
"2805",2020,3,2,1,60,0,6,3,2,1,3
"2806",2020,2,2,2,65,2,7,2,2,1,1
"2807",2020,2,2,2,56,2,4,1,1,2,1
"2808",2020,3,2,2,18,1,4,1,2,1,2
"2809",2020,3,1,1,80,4,8,1,1,1,2
"2810",2020,3,2,2,66,1,6,3,2,1,3
"2811",2020,3,2,1,67,1,8,1,2,2,2
"2812",2020,3,1,1,44,0,8,1,2,1,3
"2813",2020,4,2,1,35,0,8,2,2,2,2
"2814",2020,4,2,1,58,0,9,3,1,1,2
"2815",2020,3,2,2,26,0,5,1,1,1,2
"2816",2020,4,2,1,46,0,7,3,1,1,2
"2817",2020,4,2,2,67,0,6,3,1,1,2
"2818",2020,3,2,2,28,0,4,3,1,1,2
"2819",2020,1,2,1,35,2,7,1,2,1,3
"2820",2020,4,4,1,40,6,10,3,2,1,3
"2821",2020,2,2,2,60,0,7,2,2,1,3
"2822",2020,1,2,1,37,9,6,1,2,1,2
"2823",2020,1,2,2,47,8,5,3,2,1,2
"2824",2020,2,2,1,40,1,6,1,1,2,2
"2825",2020,2,1,1,55,2,8,3,2,2,2
"2826",2020,1,1,1,19,8,10,1,1,2,1
"2827",2020,4,2,1,62,0,7,1,1,2,3
"2828",2020,4,2,2,25,0,3,3,2,1,3
"2829",2020,4,3,2,75,1,10,1,2,2,2
"2830",2020,2,2,1,35,0,9,3,2,2,2
"2831",2020,4,2,2,41,0,4,1,2,2,2
"2832",2020,4,1,1,32,0,7,2,1,1,2
"2833",2020,1,2,2,28,1,4,3,2,2,1
"2834",2020,3,1,2,77,2,8,1,1,1,2
"2835",2020,3,2,2,75,0,8,2,2,2,2
"2836",2020,3,2,1,84,1,7,3,2,1,2
"2837",2020,4,2,2,32,0,5,1,1,1,2
"2838",2020,4,2,1,61,9,7,2,1,1,2
"2839",2020,1,2,2,36,8,6,1,1,1,3
"2840",2020,4,1,1,24,0,8,1,2,1,2
"2841",2020,2,2,2,72,2,9,1,1,1,2
"2842",2020,1,2,2,50,2,7,2,1,2,1
"2843",2020,3,2,1,60,0,7,3,2,2,3
"2844",2020,3,3,2,42,0,4,2,2,2,3
"2845",2020,1,1,1,34,1,8,2,1,3,1
"2846",2020,3,3,2,70,1,7,3,2,2,2
"2847",2020,2,2,2,79,1,3,1,1,2,2
"2848",2020,4,2,2,41,0,9,1,1,1,2
"2849",2020,2,2,1,57,1,7,3,2,1,2
"2850",2020,3,2,1,38,1,7,1,2,1,2
"2851",2020,3,2,2,79,1,9,1,2,1,2
"2852",2020,2,1,1,55,1,9,1,1,1,2
"2853",2020,4,3,2,37,0,1,2,2,3,2
"2854",2020,4,2,2,34,0,3,1,2,1,2
"2855",2020,2,2,1,54,8,7,2,2,1,2
"2856",2020,3,4,1,45,1,1,2,2,1,2
"2857",2020,4,2,2,18,0,5,1,1,2,2
"2858",2020,4,2,2,33,0,8,3,1,1,2
"2859",2020,4,2,1,26,0,6,1,1,1,1
"2860",2020,4,1,1,59,1,8,1,1,2,2
"2861",2020,3,3,2,44,1,7,3,1,3,2
"2862",2020,2,1,1,39,1,8,2,1,1,2
"2863",2020,3,2,2,43,0,6,3,2,2,2
"2864",2020,3,1,2,20,1,9,3,1,1,2
"2865",2020,3,3,2,55,1,1,3,2,1,2
"2866",2020,3,2,1,44,0,8,3,1,1,2
"2867",2020,4,2,2,35,0,6,1,2,1,3
"2868",2020,4,2,1,33,1,6,1,2,1,2
"2869",2020,1,2,1,74,2,7,1,1,1,2
"2870",2020,3,2,2,54,0,4,3,2,1,2
"2871",2020,4,2,1,26,1,2,3,2,3,2
"2872",2020,4,2,1,29,0,2,2,1,1,3
"2873",2020,2,2,2,62,1,7,3,2,1,3
"2874",2020,3,2,2,24,0,5,2,2,1,2
"2875",2020,3,2,1,28,1,6,3,2,2,3
"2876",2020,4,2,1,54,1,8,3,1,1,2
"2877",2020,1,2,1,57,1,3,1,2,2,2
"2878",2020,4,1,1,37,0,8,1,1,1,2
"2879",2020,1,1,1,35,1,4,3,1,2,1
"2880",2020,3,2,2,34,0,5,3,2,1,2
"2881",2020,1,2,1,34,3,9,1,1,2,1
"2882",2020,4,2,2,34,0,2,3,2,1,2
"2883",2020,4,3,1,19,1,9,3,1,1,2
"2884",2020,1,3,1,76,1,5,3,2,2,3
"2885",2020,4,2,2,62,0,9,1,2,2,2
"2886",2020,1,1,1,35,1,9,1,1,1,1
"2887",2020,3,2,2,28,2,3,2,1,1,2
"2888",2020,2,2,1,29,0,6,3,2,1,2
"2889",2020,4,2,2,50,0,7,2,1,1,2
"2890",2020,1,1,2,79,2,9,1,1,1,2
"2891",2020,4,3,1,22,0,4,1,2,2,3
"2892",2020,4,3,1,29,0,7,2,1,2,3
"2893",2020,3,2,2,62,1,7,3,2,1,2
"2894",2020,3,2,1,48,0,7,3,1,1,2
"2895",2020,1,2,2,53,0,7,1,2,2,3
"2896",2020,4,2,1,32,0,4,3,2,2,2
"2897",2020,4,2,2,43,1,6,3,2,1,2
"2898",2020,1,2,1,53,2,9,3,1,1,2
"2899",2020,3,2,1,64,1,6,1,2,1,2
"2900",2020,4,2,1,38,1,7,1,2,1,3
"2901",2020,3,2,2,50,0,10,1,2,2,2
"2902",2020,3,2,2,66,0,4,1,2,2,2
"2903",2020,4,2,2,26,0,6,3,1,1,2
"2904",2020,2,2,1,39,1,6,1,1,3,1
"2905",2020,4,1,2,26,0,7,3,2,1,3
"2906",2020,3,1,1,43,0,8,3,2,1,2
"2907",2020,4,2,2,34,1,10,3,2,1,2
"2908",2020,4,2,1,49,1,8,1,2,1,2
"2909",2020,4,1,2,50,1,7,2,1,2,2
"2910",2020,4,1,2,46,1,9,3,2,1,3
"2911",2020,1,2,1,70,1,8,1,2,2,2
"2912",2020,4,2,2,22,1,7,1,2,2,2
"2913",2020,3,2,2,21,0,6,3,1,1,1
"2914",2020,4,2,2,36,0,6,3,2,1,3
"2915",2020,4,1,2,28,0,9,3,1,1,2
"2916",2020,3,2,2,45,1,6,2,1,2,2
"2917",2020,3,2,2,68,1,6,3,1,1,2
"2918",2020,1,2,2,33,9,8,1,2,2,2
"2919",2020,3,2,2,64,0,9,1,1,1,2
"2920",2020,3,1,1,45,0,7,2,2,1,2
"2921",2020,1,2,1,40,6,10,1,2,1,2
"2922",2020,2,2,1,48,5,7,1,1,2,2
"2923",2020,2,3,1,55,1,6,1,1,1,2
"2924",2020,4,1,1,51,0,3,1,1,2,2
"2925",2020,4,2,1,50,0,3,2,2,2,2
"2926",2020,4,2,1,37,1,5,1,2,1,2
"2927",2020,2,2,2,61,2,7,2,2,2,2
"2928",2020,4,2,2,60,0,5,3,2,2,2
"2929",2020,3,2,1,26,2,9,1,1,1,2
"2930",2020,4,3,1,40,0,3,2,2,1,2
"2931",2020,3,2,1,39,1,6,2,2,1,2
"2932",2020,1,2,2,22,2,6,2,2,1,2
"2933",2020,4,2,1,77,0,8,1,2,2,2
"2934",2020,3,2,1,44,2,4,3,2,1,2
"2935",2020,4,3,1,49,0,5,1,1,2,3
"2936",2020,4,1,1,73,0,8,1,1,1,1
"2937",2020,3,2,2,26,0,7,1,1,1,2
"2938",2020,1,2,2,38,1,4,3,1,1,1
"2939",2020,4,2,1,78,0,6,1,1,1,1
"2940",2020,3,3,1,30,0,1,3,1,1,2
"2941",2020,1,2,1,44,0,5,2,2,1,3
"2942",2020,4,4,1,53,0,1,2,2,1,4
"2943",2020,3,2,2,30,1,7,1,1,1,2
"2944",2020,1,2,1,41,2,5,3,1,1,2
"2945",2020,4,2,1,53,0,3,3,2,2,3
"2946",2020,4,2,1,43,7,3,2,1,2,2
"2947",2020,3,2,1,46,1,8,1,1,1,2
"2948",2020,3,2,1,18,1,1,2,2,2,2
"2949",2020,1,2,2,54,2,8,2,2,3,3
"2950",2020,4,3,2,27,0,7,3,2,1,2
"2951",2020,3,2,2,60,0,9,1,1,1,2
"2952",2020,1,2,2,27,0,4,3,2,1,2
"2953",2020,3,3,2,52,1,4,3,2,1,2
"2954",2020,4,2,2,36,0,6,3,2,2,3
"2955",2020,2,1,1,65,1,8,3,1,1,2
"2956",2020,2,2,2,64,2,6,1,1,1,2
"2957",2020,2,2,2,51,1,8,1,2,1,3
"2958",2020,3,3,1,61,1,9,3,2,2,2
"2959",2020,1,1,1,33,1,10,2,2,1,2
"2960",2020,4,3,1,33,0,1,2,1,2,2
"2961",2020,4,2,1,58,0,10,2,1,1,2
"2962",2020,4,3,1,45,0,8,1,2,2,2
"2963",2020,4,3,2,48,0,4,2,1,2,2
"2964",2020,1,1,2,70,2,9,2,1,1,1
"2965",2020,4,2,1,26,0,5,2,2,2,2
"2966",2020,4,1,2,65,0,1,3,2,1,2
"2967",2020,4,2,1,31,1,9,1,1,1,1
"2968",2020,2,3,2,28,2,7,1,2,1,2
"2969",2020,3,2,2,28,1,7,2,2,1,1
"2970",2020,3,2,2,78,1,6,3,2,1,2
"2971",2020,4,2,1,38,0,7,1,2,2,2
"2972",2020,3,3,2,64,0,9,3,1,1,2
"2973",2020,2,1,1,80,1,8,1,1,1,2
"2974",2020,1,2,2,68,1,7,1,2,2,3
"2975",2020,3,2,1,52,2,5,2,1,1,2
"2976",2020,4,1,1,42,9,8,1,2,1,1
"2977",2020,1,2,2,54,2,8,1,2,1,3
"2978",2020,3,2,1,48,1,8,1,1,2,2
"2979",2020,4,2,1,54,0,9,1,2,2,2
"2980",2020,4,2,2,58,0,8,1,1,1,2
"2981",2020,3,2,2,35,0,7,1,1,1,1
"2982",2020,1,2,1,89,9,8,1,1,1,2
"2983",2020,4,2,1,63,0,6,1,1,2,2
"2984",2020,4,2,2,48,0,8,3,1,1,2
"2985",2020,4,3,1,55,0,6,3,1,1,2
"2986",2020,2,1,2,66,2,10,1,2,1,2
"2987",2020,3,2,2,67,1,8,3,1,1,2
"2988",2020,4,2,1,45,1,8,1,2,2,2
"2989",2020,4,2,2,51,0,7,1,2,2,2
"2990",2020,4,2,2,28,0,6,3,2,1,1
"2991",2020,2,1,2,24,1,8,1,1,2,2
"2992",2020,3,1,2,49,0,7,2,2,1,3
"2993",2020,3,2,2,38,0,6,2,2,2,2
"2994",2020,3,1,1,69,1,8,1,2,1,2
"2995",2020,2,3,2,29,7,7,3,2,2,3
"2996",2020,2,2,1,46,1,7,1,2,1,2
"2997",2020,3,3,2,57,0,6,1,2,1,3
"2998",2020,1,1,1,77,1,8,1,1,1,2
"2999",2020,4,1,2,63,1,7,3,1,2,1
"3000",2020,3,2,1,54,9,7,3,1,1,2
"3001",2020,4,2,2,38,0,6,3,2,1,3
"3002",2020,4,2,1,27,0,10,1,2,2,2
"3003",2020,3,2,2,31,0,7,1,2,1,2
"3004",2020,3,2,2,63,1,9,1,1,1,2
"3005",2020,1,3,2,34,9,7,1,2,1,2
"3006",2020,4,2,1,38,0,7,1,1,1,2
"3007",2020,2,2,1,65,0,8,3,2,1,2
"3008",2020,2,2,1,64,0,6,1,2,2,2
"3009",2020,2,1,2,76,2,10,1,1,2,2
"3010",2020,4,2,2,41,1,7,1,1,2,2
"3011",2020,4,1,1,38,0,10,1,1,1,1
"3012",2020,4,2,2,22,0,7,1,2,1,2
"3013",2020,1,1,1,74,2,7,3,1,1,2
"3014",2020,2,2,1,47,1,5,2,2,2,3
"3015",2020,3,2,2,74,2,10,1,1,2,2
"3016",2020,4,2,2,51,0,6,1,2,1,3
"3017",2020,4,2,2,24,7,5,2,2,2,2
"3018",2020,2,2,2,24,5,7,1,2,2,2
"3019",2020,4,2,1,40,0,6,2,2,1,3
"3020",2020,3,2,2,76,0,7,1,1,1,2
"3021",2020,3,3,1,31,0,7,3,1,1,2
"3022",2020,3,2,2,54,0,8,1,2,2,2
"3023",2020,4,2,2,34,0,3,2,2,2,2
"3024",2020,3,2,2,29,0,6,1,2,1,3
"3025",2020,2,2,2,59,0,2,1,2,1,2
"3026",2020,1,3,2,39,0,10,3,1,2,2
"3027",2020,3,2,1,32,2,6,2,2,1,2
"3028",2020,4,3,2,25,0,2,2,2,1,2
"3029",2020,3,2,1,33,1,5,1,1,1,3
"3030",2020,3,2,2,26,0,6,3,2,2,2
"3031",2020,4,3,2,35,1,4,1,2,2,4
"3032",2020,3,2,1,32,7,7,1,2,2,2
"3033",2020,1,2,1,20,1,8,1,2,1,2
"3034",2020,4,3,1,23,0,6,1,1,1,1
"3035",2020,3,2,2,36,0,5,2,2,1,2
"3036",2020,2,1,1,43,2,9,1,1,1,2
"3037",2020,4,2,1,39,0,5,2,2,2,2
"3038",2020,3,3,2,55,0,9,1,1,1,1
"3039",2020,2,2,1,39,1,6,2,1,1,2
"3040",2020,3,2,1,27,1,6,2,2,1,2
"3041",2020,4,1,1,36,0,7,1,1,1,2
"3042",2020,2,1,1,42,2,8,1,1,1,2
"3043",2020,4,2,1,50,3,7,1,1,1,2
"3044",2020,2,2,2,64,1,6,1,2,1,2
"3045",2020,4,2,1,37,1,7,3,1,1,2
"3046",2020,4,2,2,51,9,5,1,2,2,2
"3047",2020,3,2,2,55,1,8,1,1,2,2
"3048",2020,1,1,1,63,1,9,1,2,1,2
"3049",2020,4,2,1,33,0,5,1,2,1,2
"3050",2020,4,2,2,19,1,3,1,2,1,2
"3051",2020,2,2,2,60,1,1,2,2,2,2
"3052",2020,4,2,1,46,0,6,3,1,2,2
"3053",2020,2,2,2,34,0,8,1,2,1,2
"3054",2020,4,3,1,41,0,2,1,2,3,2
"3055",2020,1,1,1,45,1,8,1,2,1,3
"3056",2020,4,2,2,27,0,8,1,1,1,2
"3057",2020,3,1,2,30,1,6,1,2,1,2
"3058",2020,3,2,2,21,1,7,1,2,2,2
"3059",2020,4,1,2,66,0,10,1,1,1,1
"3060",2020,4,2,2,18,0,8,3,2,1,2
"3061",2020,3,2,2,60,2,1,2,2,1,2
"3062",2020,3,1,2,36,0,8,2,1,2,2
"3063",2020,3,2,2,33,1,8,3,1,1,2
"3064",2020,4,2,1,67,0,10,3,1,1,2
"3065",2020,4,1,2,19,0,10,1,2,2,3
"3066",2020,3,2,2,38,1,8,1,2,1,3
"3067",2020,2,2,2,41,1,6,1,1,2,2
"3068",2020,4,2,1,66,1,8,1,2,1,2
"3069",2020,2,3,2,31,1,5,1,2,2,2
"3070",2020,1,2,1,37,5,6,1,2,1,3
"3071",2020,4,1,2,43,0,8,2,1,2,2
"3072",2020,1,2,2,21,8,9,1,2,1,2
"3073",2020,4,2,2,56,0,8,1,1,1,3
"3074",2020,1,2,2,54,9,7,2,2,1,2
"3075",2020,4,1,1,65,0,9,1,1,1,1
"3076",2020,4,2,2,44,0,6,2,2,1,2
"3077",2020,2,3,1,23,6,8,2,2,4,2
"3078",2020,4,3,2,37,0,7,1,1,2,2
"3079",2020,1,2,1,43,2,8,3,1,1,2
"3080",2020,4,2,1,68,2,8,1,1,1,2
"3081",2020,1,1,1,43,1,6,1,2,2,2
"3082",2020,1,2,1,44,4,10,1,2,1,2
"3083",2020,1,3,1,36,9,7,1,1,1,2
"3084",2020,4,2,1,42,0,6,2,2,1,3
"3085",2020,3,2,2,60,2,7,1,1,1,2
"3086",2020,3,1,1,54,2,10,1,1,1,1
"3087",2020,4,2,1,50,0,8,1,1,1,2
"3088",2020,4,2,1,59,2,5,2,2,2,3
"3089",2020,1,3,1,54,9,1,2,2,1,2
"3090",2020,3,2,2,53,2,5,1,2,1,2
"3091",2020,2,2,2,71,4,8,1,1,1,2
"3092",2020,3,1,1,54,1,10,1,2,1,1
"3093",2020,4,1,2,39,0,8,1,1,2,2
"3094",2020,4,1,2,51,0,8,3,1,1,1
"3095",2020,2,2,1,55,2,7,1,2,1,2
"3096",2020,4,2,1,72,0,9,1,1,2,2
"3097",2020,4,4,1,18,5,1,3,2,4,4
"3098",2020,2,2,1,67,2,7,1,1,2,2
"3099",2020,3,2,2,26,2,4,1,1,1,2
"3100",2020,3,2,1,62,0,10,1,1,2,2
"3101",2020,3,2,1,72,1,8,2,2,1,2
"3102",2020,2,2,1,72,2,5,1,1,1,2
"3103",2020,4,2,1,70,2,9,1,1,1,2
"3104",2020,4,2,1,66,2,8,1,1,1,1
"3105",2020,1,2,1,64,4,5,3,2,1,3
"3106",2020,1,1,1,76,1,9,1,2,2,2
"3107",2020,4,1,1,73,0,9,1,1,1,2
"3108",2020,3,1,2,61,0,7,1,1,1,2
"3109",2020,1,1,1,19,0,2,3,2,4,3
"3110",2020,2,2,1,37,0,6,1,2,3,2
"3111",2020,4,1,2,42,0,6,2,1,2,1
"3112",2020,4,2,2,24,0,7,3,2,1,3
"3113",2020,1,1,1,75,2,10,1,1,1,1
"3114",2020,2,2,2,21,1,6,1,2,1,2
"3115",2020,4,2,2,42,0,6,1,2,2,2
"3116",2020,2,2,2,36,1,6,2,2,1,2
"3117",2020,3,2,1,55,0,8,1,1,1,2
"3118",2020,4,3,1,54,0,7,1,1,2,2
"3119",2020,4,2,1,57,0,7,2,1,2,2
"3120",2020,2,2,2,57,2,4,3,2,1,3
"3121",2020,1,1,2,46,9,3,2,2,1,2
"3122",2020,1,1,1,37,2,7,1,1,2,2
"3123",2020,4,2,1,44,1,4,1,1,1,2
"3124",2020,2,2,1,59,2,7,1,1,1,2
"3125",2020,1,2,1,19,5,6,1,2,2,3
"3126",2020,3,2,2,63,1,4,3,1,1,2
"3127",2020,3,3,1,71,1,7,1,2,2,4
"3128",2020,1,1,1,30,4,7,2,2,1,4
"3129",2020,4,1,2,49,0,8,1,1,2,1
"3130",2020,4,3,1,24,0,5,2,2,3,2
"3131",2020,4,2,1,57,2,5,2,2,1,1
